Gene,Description,exo_K_I_normalized_values,exo_K_II_normalized_values,exo_K_III_normalized_values,exo_C_I_normalized_values,exo_C_II_normalized_values,exo_C_III_normalized_values,average_K,st_deviation_K,average_C,st_deviation_C
Bet1l,BET1-like protein,0.5885083829222949,0.4278290869512846,0.6059556595352064,0.7020094992584164,0.38911898490964375,1.1724988561308995,0.5407643764695953,0.08017433745382768,0.7545424467663199,0.32196354720067194
Gosr2,Golgi SNAP receptor complex member 2,0.2066453373048927,1.2750694549421926,1.295922582310312,1.0333520875787836,0.22112719839647688,0.7527573127375715,0.9258791248524657,0.5086463369197228,0.6690788662376107,0.33682723510061524
Col15a1,Collagen alpha-1(XV) chain,3.3940652341953923,2.485023921540927,1.7164696435105335,3.4178386562757,2.069223896930089,2.242895135724445,2.5318529330822845,0.6856755591934013,2.5766525629767445,0.5990191746879565
Ddt,D-dopachrome decarboxylase,3.588684137751804,4.213581627084016,8.09218308205451,6.257909817542261,4.968084190777227,4.476975182386381,5.29814961563011,1.9920829093636447,5.234323063568623,0.7510412313197267
Cpsf2,Cleavage and polyadenylation specificity factor subunit 2,,1.0640190843899018,1.4882402631482883,,1.251099016759204,1.4943022584451255,1.276129673769095,0.21211058937919325,1.3727006376021649,0.12160162084296078
Psmd4,Isoform Rpn10B of 26S proteasome non-ATPase regulatory subunit 4,,,,0.6975138743894924,0.09523280205345071,,,,0.3963733382214716,0.30114053616802083
Psmd4,26S proteasome non-ATPase regulatory subunit 4,1.1051015268735518,1.4890449334270401,1.2502088098573663,1.9892564303973037,1.5712519390785888,1.2269576170524341,1.2814517567193193,0.1582934535505463,1.5958219955094421,0.31169176650606883
Exoc7,Isoform 2 of Exocyst complex component 7,1.1271312702548417,0.9215771793808213,,0.9256554427907067,0.8325571192850868,0.9970189142060579,1.0243542248178314,0.10277704543701022,0.9184104920939505,0.06733640659705423
Dhx15,ATP-dependent RNA helicase DHX15,2.542340393513119,2.1029185155770276,2.035667315518991,2.661778138256073,1.7420798751389428,2.3718449810160984,2.226975408203046,0.22468049380847227,2.2585676648037047,0.38391408463472515
Purb,Transcriptional activator protein Pur-beta,3.196041879071792,3.324780007961199,3.0757932887099146,3.4957918903429923,2.145923974841391,3.8670747699466794,3.198871725247635,0.10166809598857668,3.169596878377021,0.7395459887645041
Srsf5,Serine/arginine-rich splicing factor 5,0.026646153606944518,0.467698863474332,0.753181416946215,0.5687665553804233,0.20437670549902945,0.6099325272873118,0.41584214467583047,0.29886475389633566,0.46102526272225486,0.18225443891134194
Kpna4,Importin subunit alpha-3,0.7470472494508008,0.2833370682431642,0.5067965886489788,0.451658410287486,0.564613226360367,0.2388004118009614,0.512393635447648,0.18935025435869662,0.4183573494829382,0.1350807610797125
Kpna3,Importin subunit alpha-4,0.5697909100601731,0.6794759530710732,1.0125848189104247,0.3832382523558305,0.4486253378648955,0.6416731706240348,0.7539505606805571,0.1882842918083559,0.4911789202815869,0.1097125251963633
Kpna6,Importin subunit alpha-7,0.5609002978669527,0.21560804925147672,0.16051805859876694,0.1885974144593392,0.5286145232563839,0.19741252322201838,0.31234213523906545,0.17719028740169393,0.3048748203125805,0.15824878628425668
Capn1,Calpain-1 catalytic subunit,0.18765784616204773,0.05445266167938814,0.06557824277174641,0.05965855860741527,0.6473574418683784,0.05875683036803264,0.10256291687106077,0.06034238356765618,0.2552576102812754,0.27725669421005306
Anp32a,Acidic leucine-rich nuclear phosphoprotein 32 family member A,3.6637370030275367,2.965934713711158,2.5088958720056085,5.043443979720867,3.6040802044655074,3.2393865158551702,3.046189196248101,0.47486496041889353,3.9623035666805144,0.7788447924800125
Exoc4,Exocyst complex component 4,0.7183358933009921,0.6379937712071097,0.6323599043666032,0.5915277052875249,0.864763041474314,0.635716076610244,0.662896522958235,0.03926896952977142,0.6973356077906944,0.11975561838580767
Hax1,HCLS1-associated protein X-1,,1.2505086488958406,1.2253809266993536,,,1.295229740418727,1.237944787797597,0.012563861098243478,1.295229740418727,0.0
Pld3,5'-3' exonuclease PLD3,0.4718332755813514,0.7619515042798233,0.40073224913843325,0.5179719859441028,0.5656334564892151,0.5424008565253011,0.544839009666536,0.15624172613445841,0.542002099652873,0.019459756745878323
Bok,Isoform 2 of Bcl-2-related ovarian killer protein,,,,,,,,,,
Dhodh,"Dihydroorotate dehydrogenase (quinone), mitochondrial",,,,1.3459708997719353,,0.1098381151333457,,,0.7279045074526405,0.6180663923192948
Ech1,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",,,,0.3415849644676548,,0.5404811777643328,,,0.44103307111599377,0.099448106648339
Fkbp8,Isoform 2 of Peptidyl-prolyl cis-trans isomerase FKBP8,0.6717238522348906,0.1676954202400784,0.5413300302549547,0.33705251801342634,0.6324434477756771,0.19154711661303822,0.46024976757664127,0.21360660384887525,0.3870143608007139,0.18342942877156698
Cd151,CD151 antigen,1.2224647990564215,0.7931929647460747,0.9489782424448426,0.8311570592098522,,0.9508590277043925,0.9882120020824462,0.17743175750039486,0.8910080434571224,0.059850984247270145
Psmd14,26S proteasome non-ATPase regulatory subunit 14,0.5273322360456772,1.2195289002317922,0.7750319062084727,0.7325838504209015,0.48711153906211424,1.324757515517123,0.8406310141619807,0.2863697932171132,0.8481509683333796,0.35159589922216455
Adam10,Disintegrin and metalloproteinase domain-containing protein 10,,,,,,,,,,
Npc1,NPC intracellular cholesterol transporter 1,,,,1.196369546727254,,1.3783013752059632,,,1.2873354609666086,0.09096591423935463
Scamp3,Secretory carrier-associated membrane protein 3,0.2478522093464919,0.4222591396298438,0.17474001217172128,0.578910094640841,0.04734950329959468,0.13556007057181144,0.28161712038268566,0.10383153511777024,0.25393988950408236,0.2325933528923986
Bet1,BET1 homolog,0.9053876768376793,0.7063274279834719,0.06147606600438546,1.6655778997620194,1.4313942881039112,0.6044247177277111,0.5577303902751788,0.3601920889715848,1.2337989685312138,0.45518820406008015
Stag2,Cohesin subunit SA-2,1.351240862414788,1.3765492868272142,,1.3119370153217522,1.3115689783397448,,1.3638950746210012,0.0126542122062131,1.3117529968307484,0.00018401849100369017
Anxa3,Annexin A3,0.5079914304943791,1.1690701627957583,0.7289548968373062,0.05883872924057962,0.20214130488927595,,0.8020054967091479,0.27478302371328855,0.1304900170649278,0.07165128782434817
Anxa8,Annexin A8,,,,,,,,,,
Ap1b1,AP-1 complex subunit beta-1,3.70110100821633,4.944578146687531,4.100362684294984,5.175411249465884,4.244834623346064,5.209039601924658,4.2486806130662815,0.5183676330375241,4.876428491578868,0.44681526929610876
Pold2,DNA polymerase delta subunit 2,,,,,,,,,,
Mgll,Monoglyceride lipase,0.7118879261707548,0.8826492143600514,0.4063115644662638,0.7768913932160622,1.197412866666522,0.8930738089268443,0.6669495683323566,0.19704311064754854,0.9557926896031428,0.1773129453879069
Myadm,Myeloid-associated differentiation marker,0.5801005412027073,0.17052036726683736,0.6560655109161381,0.09322329084133177,0.4194228361670254,0.3059683083374656,0.4688954731285609,0.2132501613979642,0.2728714784486076,0.1352111582037304
Ndufa1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1,0.7359216216756514,0.6509000336474996,0.6970322809025942,0.45617325343996795,0.6102303963795614,0.47732931892348013,0.6946179787419151,0.03475187523860632,0.5145776562476699,0.06818592131195439
Nudc,Nuclear migration protein nudC,0.3496992176827683,1.1412269259228696,0.3134273514099248,0.7004508803120507,0.059844150897195074,0.054498217229777636,0.6014511650051876,0.38196624294687415,0.27159774947967447,0.30325281050661623
Phox2b,Paired mesoderm homeobox protein 2B,1.2221761779738383,,,,0.051897209404193366,,1.2221761779738383,0.0,0.051897209404193366,0.0
Pnn,Pinin,0.9868591334759362,0.8771050709838422,1.050333656008225,1.021546635135331,,0.9477504527570945,0.9714326201560012,0.07155659136792857,0.9846485439462127,0.0368980911891183
Sptlc1,Serine palmitoyltransferase 1,,,,1.0015212482672458,0.8801760574964376,,,,0.9408486528818416,0.06067259538540409
Ring1,Isoform 2 of E3 ubiquitin-protein ligase RING1,,,,,,,,,,
Hnrnph1,Heterogeneous nuclear ribonucleoprotein H,14.018709837383746,17.720260599697664,16.352498670396272,18.144821943571824,12.12663136390391,18.651704047610828,16.03048970249256,1.52820959362135,16.307719118362186,2.963708653552108
Api5,Apoptosis inhibitor 5,0.03687075328575465,0.2023695528915637,0.23733089826260714,0.08035713449384435,0.1322354409227976,0.1030073226218622,0.15885706814664183,0.08743023762803871,0.10519996601283471,0.021235904081909243
Bcat2,"Branched-chain-amino-acid aminotransferase, mitochondrial",15.677017737632745,17.94580463030348,14.462863446097792,18.664909071194565,20.28088903174805,12.871645152602527,16.02856193801134,1.4434697356887216,17.272481085181713,3.181023471289044
Timm44,Mitochondrial import inner membrane translocase subunit TIM44,0.270332223828912,0.410094724365523,0.6215050763892656,0.5264767385610273,0.6885472247161023,0.5399784979290695,0.4339773415279002,0.14435691334498546,0.5850008204020664,0.07342555305106654
Cops5,COP9 signalosome complex subunit 5,0.7589648290430273,0.5891043133748104,0.6424686442743213,0.5900108820704429,0.8465703000719799,0.7770160697943285,0.663512595564053,0.07092383055166339,0.7378657506455838,0.10833664925717508
Slc1a4,Neutral amino acid transporter A,1.5918899724789592,1.3773057746548287,1.0942558861963512,1.6215056323621166,1.454094225229657,1.6385707178727618,1.354483877776713,0.20379818479796472,1.5713901918215119,0.08323285457041411
Calu,Calumenin,0.5788375636660069,0.2364946854841125,0.28545261360824603,0.13653250033002168,0.6909676988488144,0.13757945736418448,0.3669282875861218,0.15116960816265876,0.3216932188476735,0.2611168387457265
Fxn,"Frataxin, mitochondrial",0.7069918491962478,1.1117882317662913,,0.6651580367906423,0.783828895764534,1.0542466832647281,0.9093900404812696,0.20239819128502173,0.8344112052733014,0.16282182742738474
Aldh1a7,"Aldehyde dehydrogenase, cytosolic 1",11.669589666615577,12.829564763003358,11.45044818133639,16.462201463748453,13.774255097394203,10.86081989399998,11.983200870318441,0.605119617251094,13.699092151714211,2.2873719962410926
Rab33b,Ras-related protein Rab-33B,,,,1.016875300245306,1.0856555784838737,,,,1.05126543936459,0.0343901391192839
Gamt,Isoform 2 of Guanidinoacetate N-methyltransferase,26.159196808758754,29.592756546585214,26.184548685445527,28.065322525918113,23.84685832690886,23.489267358612803,27.31216734692983,1.6126533007441428,25.133816070479924,2.0780223609413757
Mrpl23,Large ribosomal subunit protein uL23m,,,0.7436523243294404,0.4425360240265368,0.5988198313905501,,0.7436523243294404,0.0,0.5206779277085434,0.07814190368200663
Nthl1,Endonuclease III-like protein 1,,,,,,,,,,
Sdc4,Syndecan-4,0.7259394970246622,0.3076296627529979,0.9369779121162489,0.8064584963724764,0.7996975901453945,0.744916018298995,0.6568490239646364,0.26153384082484216,0.783690701605622,0.027556421059343684
Zw10,Centromere/kinetochore protein zw10 homolog,1.119187457380148,1.046050178891375,0.6683981935291242,1.4135280114234767,1.0915623698195236,0.9428873980836684,0.9445452766002157,0.1975351006660003,1.1493259264422229,0.19643169819981632
Cavin1,Caveolae-associated protein 1,0.4823266440989693,0.6609935685616434,0.1893747830856503,1.3001301255444868,0.38801996110270476,0.7606584384632379,0.44423166524875435,0.19441277438080284,0.8162695083701431,0.37443796223286147
Ddost,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,36.659338689829646,39.23909999023902,29.36417155199877,41.84254502270519,36.1284557124134,40.14190574453932,35.08753674402248,4.181823679745788,39.370968826552634,2.3956157121060175
Ap3d1,AP-3 complex subunit delta-1,2.2121498230790246,2.5480172341105347,1.9313057405178606,2.338618501276853,2.0102271656978052,2.4490520824077335,2.2304909325691398,0.2521052211614865,2.265965916460797,0.1863699286217414
Man2b2,Epididymis-specific alpha-mannosidase,,,,1.2757052213750852,1.1677205050948218,,,,1.2217128632349534,0.0539923581401317
Tpd52l1,Tumor protein D53,,1.0232541969556317,1.263806143504735,1.3404432207763148,,1.0772373081063067,1.1435301702301834,0.12027597327455164,1.2088402644413108,0.13160295633500407
Bysl,Bystin,0.9900943967250184,0.9622060761238809,,0.7897564352260995,,0.8632451956487132,0.9761502364244496,0.013944160300568775,0.8265008154374063,0.036744380211306826
Csnk2a2,Casein kinase II subunit alpha',0.468884315005964,0.24625527150795792,0.18379176284710852,0.08368028256755364,0.8798621513763846,0.7420307434174872,0.2996437831203435,0.12235791951824997,0.5685243924538085,0.3474235958437759
Hmgb3,High mobility group protein B3,,,,,,,,,,
Reps1,Isoform 3 of RalBP1-associated Eps domain-containing protein 1,,,,0.85682068672838,1.0648735837893524,1.3037227754505114,,,1.0751390153227478,0.1825913534635491
Akap2,Isoform 2 of A-kinase anchor protein 2,0.09156528139653182,0.010592454520180844,1.0729758753493688,0.21300641105789686,0.35280975859844116,0.014806141374377952,0.3917112037553605,0.4828597548251154,0.19354077034357198,0.13867418575075452
Smarce1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1,0.34585843323315574,0.7173459400880164,0.7019326168586045,0.16754935650888197,0.8643693268023198,0.12789607079043824,0.5883789967265923,0.17160334188883394,0.38660491803388,0.33821809382059953
Prkag1,5'-AMP-activated protein kinase subunit gamma-1,,1.2446406725067103,,1.3415915212938097,,1.155031079523785,1.2446406725067103,0.0,1.2483113004087973,0.09328022088501231
Banf1,Barrier-to-autointegration factor,3.481019172547373,4.621309310705288,2.2339107052694493,4.983236488795691,2.636713303972845,4.702570182301889,3.4454130628407036,0.9749765370153204,4.107506658356808,1.0463008529657363
Get3,ATPase GET3,3.0788379801466452,2.7269175463366464,2.2222930081563295,2.489299049767311,2.439647214062746,1.9705846753800962,2.676016178213207,0.3515304958019063,2.2998436464033847,0.23370198786302498
Slk,Isoform 2 of STE20-like serine/threonine-protein kinase,0.874004333619872,0.7201875264346225,0.9174507443406906,0.7770303139514951,0.778920754392945,0.7432837237634754,0.8372142014650618,0.08462989878539985,0.7664115973693052,0.016372076724535077
Prom1,Isoform 2 of Prominin-1,,,,,,,,,,
Trappc3,Trafficking protein particle complex subunit 3,,0.8842688669047292,,0.6190148733687917,0.9623704791915765,1.0987771697715198,0.8842688669047292,0.0,0.8933875074439627,0.2018447473608596
Pgrmc1,Membrane-associated progesterone receptor component 1,1.9122314255188233,0.5473817875852051,0.7859181169588939,2.1465556588462027,2.6884797637960056,1.1762347540380254,1.0818437766876408,0.595193319074457,2.0037567255600783,0.6255743461786242
Impa1,Inositol monophosphatase 1,0.6209565283062454,0.22343844167439844,0.11018871460847092,0.4405492734019183,0.3984164979697307,0.36393835728026713,0.3181945615297049,0.21902051892448496,0.400968042883972,0.031328271612466485
Entpd2,Ectonucleoside triphosphate diphosphohydrolase 2,,1.1767238111933127,1.2998710364168593,1.0010457653222773,0.9959508224833687,1.2054832625612757,1.238297423805086,0.0615736126117733,1.0674932834556408,0.09759581739949429
Bckdk,"[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial",0.18398698581300346,0.12295986136196688,0.3139216767865473,0.02791060016244796,0.3849176890792441,0.0178489665883498,0.20695617465383923,0.07963370921315237,0.14355908527668063,0.17071573026464582
Copb2,Coatomer subunit beta',13.445424238284676,14.434397913442291,12.814671648785673,14.365378523797451,12.90499675677328,14.562824185520325,13.56483126683755,0.6666192426242984,13.944399822030354,0.7393759739954789
Strn,Striatin,,1.0074503204588383,1.149074196518894,1.0802906456926609,1.1295124780008474,,1.0782622584888661,0.07081193803002783,1.1049015618467541,0.024610916154093276
Dsg2,Desmoglein-2,0.2865315992190154,0.179890124266308,0.4875527842754251,0.03730042741139627,0.22134130858792753,0.31335197428289574,0.31799150258691616,0.12755749613647338,0.19066457009407314,0.11476617052657448
Nipsnap1,Protein NipSnap homolog 1,1.591520211250086,1.0058616716468443,,1.5234538220660196,,0.9629572697075569,1.298690941448465,0.29282926980162083,1.2432055458867883,0.28024827617923137
Nipsnap2,Protein NipSnap homolog 2,9.254590588426058,9.896554128479307,7.5475408149231304,9.717825855929862,11.099485151676705,9.52931179223731,8.899561843942832,0.9912954298536316,10.115540933281293,0.6999971698694165
Sap18,Histone deacetylase complex subunit SAP18,0.304697651715567,0.012348032758726002,0.1143412501411717,0.04354911503680183,0.4399803745950125,0.24191050678636358,0.14379564487182156,0.12115484844546183,0.24181333213939263,0.16184239858766172
Septin7,Septin-7,1.501431582781913,1.978877748398437,1.7074925514560337,2.0944279219244146,1.4231191194931925,2.176971568253228,1.7292672942121279,0.19552376638497754,1.8981728698902784,0.3375997755845094
