Gene,Description,endo_K_I_normalized_values,endo_K_II_normalized_values,endo_C_I_normalized_values,endo_C_II_normalized_values,endo_C_III_normalized_values,average_K,st_deviation_K,average_C,st_deviation_C
Emd,Emerin,0.182227223890924,0.40682486032557613,0.34607904926870703,0.12325172007529417,0.527312067000148,0.29452604210825006,0.11229881821732607,0.33221427878138304,0.1652480254743516
Gtpbp1,GTP-binding protein 1,2.992640455709943,2.5625813747545205,1.9473846730918567,2.8771198681967833,1.3292011652454827,2.7776109152322315,0.21502954047771117,2.051235235511374,0.636187489252839
Alyref,THO complex subunit 4,9.71530685639628,8.70055613035471,11.317862096246529,11.22987566147723,3.8936932579780543,9.207931493375495,0.5073753630207847,8.81381033856727,3.4792335811406487
Pten,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",0.9867120396482874,0.9731158659646081,1.1984010431208858,1.0401878669994855,0.6241792838835909,0.9799139528064478,0.0067980868418396345,0.9542560646679874,0.24217192678528784
Stxbp1,Syntaxin-binding protein 1,8.454696033930844,9.08622034532863,5.590040522834604,8.128947057455003,4.082058310198441,8.770458189629737,0.3157621556988932,5.933681963496016,1.6699090220673367
Endog,"Endonuclease G, mitochondrial",0.3765297621282867,0.7375886097874302,0.3438154652455018,0.7114736231152292,,0.5570591859578584,0.18052942382957177,0.5276445441803654,0.18382907893486372
Mttp,Isoform 2 of Microsomal triglyceride transfer protein large subunit,0.5897406810738967,0.33893302895881106,0.43334989957864967,0.5395525430747025,0.8383205266197562,0.46433685501635386,0.1254038260575428,0.6037409897577027,0.17144565651579713
Mlx,Isoform Alpha of Max-like protein X,0.9978523900932297,1.1716267549879233,,1.2890809203634737,,1.0847395725405766,0.08688718244734683,1.2890809203634737,0.0
Map3k4,Isoform B of Mitogen-activated protein kinase kinase kinase 4,1.0518389770043128,,1.0185950144594393,1.1561501774793659,,1.0518389770043128,0.0,1.0873725959694025,0.06877758150996327
Metap2,Methionine aminopeptidase 2,1.6423890516243689,1.3758065102990662,1.8089670301381071,2.1521284913336385,0.14649235582727896,1.5090977809617176,0.13329127066265134,1.3691959590996747,0.875858825459879
Kng1,Isoform LMW of Kininogen-1,0.9822882928837632,1.3747852397006908,0.10398176586207175,0.970765950809701,0.15116409627701446,1.178536766292227,0.1962484734084638,0.40863727098292907,0.3979514481178898
Dld,"Dihydrolipoyl dehydrogenase, mitochondrial",15.57423612358366,14.916794421397887,13.556420254331414,15.770190603941028,9.150697176524323,15.245515272490774,0.3287208510928865,12.825769344932255,2.751340445729148
Ube3a,Ubiquitin-protein ligase E3A,0.3073529004458172,0.10386869094728056,0.3094255001646331,0.1371815190643189,1.064522999025376,0.2056107956965489,0.10174210474926831,0.503710006084776,0.40274094820746037
Tcof1,Treacle protein,0.64531431415392,0.7873223986438064,0.4319608377861212,0.8527914356387738,1.1312229845013744,0.7163183563988632,0.07100404224494317,0.8053250859754231,0.2874388957905995
Prkcsh,Isoform 2 of Glucosidase 2 subunit beta,12.627741329146069,16.148976520602957,9.732985983916333,17.12859074066529,6.316045354006644,14.388358924874513,1.7606175957284442,11.059207359529424,4.512717716815305
Prdx4,Peroxiredoxin-4,1.9311016360339002,0.039650884099332095,0.000949281611110211,0.6960978390122691,0.1511641940817383,0.9853762600666162,0.9457253759672841,0.28273710490170584,0.29865415043765636
RO60,RNA-binding protein Ro60,0.9455267642422526,1.1229983038727989,1.579116552149381,1.400052303937171,0.45508621241914604,1.0342625340575258,0.08873576981527315,1.1447516895018994,0.4931158443724878
Mapk12,Mitogen-activated protein kinase 12,,,,,,,,,
Galnt1,Polypeptide N-acetylgalactosaminyltransferase 1,2.467282805340291,1.798083134578341,0.308103884334887,0.9975855572785514,1.5924511868847782,2.132682969959316,0.33459983538097493,0.9660468761660722,0.5248066403902371
Faah,Fatty-acid amide hydrolase 1,0.37409600813709504,0.24614923174972345,0.3045285982258626,0.16683382532247104,0.6398682374757382,0.31012261994340923,0.0639733881936858,0.3704102203413573,0.19865494350711635
Aip,AH receptor-interacting protein,0.10260362230544107,0.4069463221200431,0.1812461543612186,0.34521531197137706,0.6478326228635168,0.2547749722127421,0.15217134990730102,0.3914313630653708,0.19326609580472812
Flot1,Flotillin-1,0.7481359938842649,0.9533263932495571,0.835465167491891,0.7215028754795191,,0.8507311935669111,0.10259519968264613,0.7784840214857051,0.05698114600618598
Hps1,BLOC-3 complex member HPS1,1.2489220914957604,1.137099841152407,,,,1.1930109663240835,0.055911125171676734,,
Sdcbp,Syntenin-1,0.6075177561410106,0.5686554914143243,0.19263672109257915,0.1870669375592695,,0.5880866237776674,0.01943113236334315,0.18985182932592432,0.0027848917666548206
Atox1,Copper transport protein ATOX1,0.13165057729229196,0.2500110262875369,0.16150398971310914,0.05122774263764566,0.9823902105295588,0.19083080178991443,0.059180224497622474,0.3983739809601045,0.41540857796283187
Degs1,Sphingolipid delta(4)-desaturase DES1,0.3489642654635474,0.6613525479045936,0.19062699392206237,0.129436136467319,,0.5051584066840705,0.1561941412205231,0.1600315651946907,0.030595428727371685
Pex5,Isoform 2 of Peroxisomal targeting signal 1 receptor,0.5274310055466753,0.8366105147846535,0.8611367261307113,0.17728161953750166,0.9778717300824348,0.6820207601656645,0.1545897546189891,0.6720966919168826,0.35311776333801276
Snap23,Synaptosomal-associated protein 23,0.051956051395147855,0.28258166158849557,0.28931733959318556,0.1535290357780039,0.8742617088147974,0.16726885649182172,0.11531280509667385,0.4390360280619956,0.31270397156981744
Psmb1,Proteasome subunit beta type-1,14.709932309252428,15.631495450538717,14.366239216365676,13.764994063789693,8.146583020806489,15.170713879895573,0.4607815706431442,12.092605433653953,2.801034760631021
Hdac1,Histone deacetylase 1,1.778271468835018,1.9372801216176057,1.6192745284714603,1.8502593419867106,0.8456915796489891,1.8577757952263119,0.07950432639129379,1.4384084833690531,0.4295916603669844
Map2k3,Isoform 1 of Dual specificity mitogen-activated protein kinase kinase 3,1.3644288069609816,1.4134246090979665,1.0136809341152082,1.1676833860742346,,1.388926708029474,0.024497901068492478,1.0906821600947214,0.0770012259795132
Ndufb11,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial",1.6703105292017344,0.9650482177650626,0.12311374769749234,0.2326964537820246,6.720950065309105,1.3176793734833985,0.3526311557183359,2.3589200889295405,3.084745395057603
Sypl1,Isoform 2 of Synaptophysin-like protein 1,0.8541658347701425,0.8486846316215158,0.6691370037155412,0.78926306571876,,0.8514252331958292,0.002740601574313384,0.7292000347171506,0.060063031001609424
Gsto1,Glutathione S-transferase omega-1,0.9154930199704442,1.660923554053553,0.3099810598734877,1.329008940776568,0.6178092133028118,1.2882082870119986,0.3727152670415544,0.7522664046509558,0.4267423170512303
Man2b1,Lysosomal alpha-mannosidase,1.0759467860361007,1.3003626236562071,1.0454814942904962,1.4059610148957289,0.1550355006697176,1.1881547048461538,0.11220791881005321,0.8688260032853141,0.5257433039117817
Rpl21,Large ribosomal subunit protein eL21,28.80832356439015,21.03177182038563,17.23576914563355,25.00572636091557,8.472458580921918,24.92004769238789,3.8882758720022608,16.904651362490345,6.753737982824983
Gclm,Glutamate--cysteine ligase regulatory subunit,0.19763703438503738,0.08262792684635865,0.29159870334730253,0.1631868244627289,0.7395702264815092,0.14013248061569802,0.05750455376933936,0.39811858476384687,0.24706857399438956
Amacr,Alpha-methylacyl-CoA racemase,0.6666460497928088,0.5280551160336384,0.4998395923728531,0.2549463628339396,,0.5973505829132236,0.06929546687958521,0.37739297760339635,0.12244661476945673
Cldn4,Claudin-4,0.6994317559102602,0.2654144711104625,0.4392740929168088,1.1002558222482042,0.9381579751683585,0.4824231135103614,0.21700864239989884,0.8258959634444571,0.28127836874373346
Vps26c,Vacuolar protein sorting-associated protein 26C,0.630325971466813,0.43760841372578463,0.2303447025015464,0.3634685779727807,,0.5339671925962988,0.0963587788705142,0.29690664023716357,0.06656193773561715
Agpat1,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha,0.7856833482664071,1.051187116409356,2.34985244773588,1.0600921973920612,0.6827639712825769,0.9184352323378815,0.13275188407147448,1.3642362054701727,0.7137570456479866
Dpysl4,Isoform 2 of Dihydropyrimidinase-related protein 4,0.23198020372303366,0.5393589774120903,0.18271046309535688,2.012497839432324,0.7840579180014974,0.38566959056756195,0.15368938684452832,0.9930887401763927,0.7614901505665781
Map3k5,Mitogen-activated protein kinase kinase kinase 5,,0.7937341472217871,,1.212737409477087,,0.7937341472217871,0.0,1.212737409477087,0.0
Scarb2,Lysosome membrane protein 2,0.825088311303014,0.5227180033380748,0.8383564052699514,1.1820634624070834,0.03914003240270519,0.6739031573205444,0.15118515398246957,0.6865199666932466,0.47878959872647353
Atn1,Atrophin-1,,,1.3012805469266258,1.2476530018759542,,,,1.27446677440129,0.02681377252533579
Grcc10,Protein C10,1.1161442696333668,1.0,0.9602182583859711,1.03483866542124,,1.0580721348166833,0.058072134816683385,0.9975284619036056,0.03731020351763448
Phb2,Prohibitin-2,9.98885550352438,10.308611844844421,9.057564235372435,9.891317060518734,5.730237699711135,10.1487336741844,0.1598781706600203,8.226372998534101,1.7975547309020243
Emg1,Ribosomal RNA small subunit methyltransferase NEP1,0.4712917111501209,1.0046779788438696,0.6580268659210015,0.5568470162878549,,0.7379848449969952,0.2666931338468743,0.6074369411044283,0.05058992481657326
Atp5if1,"ATPase inhibitor, mitochondrial",6.083203189317106,6.038073934644171,4.271509817694376,6.673873987594607,3.5436403700735157,6.060638561980639,0.02256462733646769,4.8296747251208325,1.3374731581048855
Terf2,Telomeric repeat-binding factor 2,2.225464036837143,2.5007397926278894,1.0741674811646995,2.2439093884214505,,2.363101914732516,0.1376378778953733,1.6590384347930751,0.5848709536283755
Bet1l,BET1-like protein,0.32600426123595555,0.5084522624605239,0.5132801913320076,0.7829495002870163,0.680472934743221,0.4172282618482397,0.09122400061228417,0.6589008754540816,0.11114374882570945
Gosr2,Golgi SNAP receptor complex member 2,0.7325980132696768,1.310746721793088,1.256805785205899,1.3874809193240156,0.05774297994367426,1.0216723675313824,0.2890743542617056,0.9006765614911963,0.5984266955078105
Col15a1,Collagen alpha-1(XV) chain,3.499063829671544,3.5258043900294043,3.8707589084740417,2.8055108550248455,1.5077305831948988,3.5124341098504743,0.01337028017893016,2.7280001155645954,0.9662579547121095
Ddt,D-dopachrome decarboxylase,4.919842953795376,5.879119398448955,2.6171095943263487,7.658878014869618,1.0656266275317368,5.3994811761221655,0.47963822232678943,3.7805380789092347,2.8145947420794997
Cpsf2,Cleavage and polyadenylation specificity factor subunit 2,18.192214909839972,4.652234520769923,10.525415914061819,19.973530854472727,439.79515304238714,11.422224715304948,6.7699901945350245,156.7646999369739,200.1699190817199
Psmd4,Isoform Rpn10B of 26S proteasome non-ATPase regulatory subunit 4,0.4189169106566073,0.06667482313896765,0.09474906363876026,0.4404027463678567,1.1461671551197594,0.24279586689778748,0.17612104375881982,0.5604396550421255,0.4375512506030524
Psmd4,26S proteasome non-ATPase regulatory subunit 4,4.7648483546800104,4.797435013734834,3.692129657468772,6.065289040125215,1.3315924907488959,4.781141684207422,0.016293329527411693,3.696337062780961,1.932525813900712
Kifc3,Isoform 2 of Kinesin-like protein KIFC3,1.3102921303410093,1.255185528907243,1.332366277408658,1.2916845657161524,,1.2827388296241262,0.02755330071688311,1.3120254215624052,0.02034085584625278
Ptpn9,Tyrosine-protein phosphatase non-receptor type 9,0.5917935779684007,0.41263448773089806,0.6095442050591298,0.5282491186726073,,0.5022140328496494,0.08957954511875132,0.5688966618658685,0.04064754319326125
Exoc7,Isoform 2 of Exocyst complex component 7,4.8729100564522865,5.245902589942593,4.704908960951877,5.190790384825514,4.791661413737946,5.0594063231974395,0.18649626674515307,4.895786919838446,0.2115841523395712
Dhx15,ATP-dependent RNA helicase DHX15,4.037427612258453,4.17966811007307,3.085228294020193,3.3027531688281426,1.4137005346495242,4.1085478611657615,0.07112024890730861,2.60056066583262,0.8439221907395728
Purb,Transcriptional activator protein Pur-beta,3.470746100309814,4.18296563844064,3.911040075253443,3.834376608745209,1.8229867019806927,3.826855869375227,0.35610976906541314,3.1894677953264483,0.9667547967738332
Nmi,N-myc-interactor,0.2604314556628748,0.6235493526626381,0.682734629877684,0.5059164445938608,1.0503011162942182,0.4419904041627565,0.18155894849988166,0.7463173969219209,0.22674617805573963
Pbx3,Isoform PBX3b of Pre-B-cell leukemia transcription factor 3,0.8960480851200489,1.0500495186987864,1.2392271082714104,1.049936252240463,,0.9730488019094177,0.07700071678936876,1.1445816802559365,0.09464542801547371
Srsf5,Serine/arginine-rich splicing factor 5,2.7568867863453543,2.504816553294948,3.8990668729158804,2.715922964164114,1.8021634893987017,2.630851669820151,0.12603511652520316,2.8057177754928984,0.8584087142527648
Kpna4,Importin subunit alpha-3,0.8847021833099495,0.7273143761453993,0.903880499405663,0.9021920112668657,1.2526833459582931,0.8060082797276744,0.07869390358227513,1.0195852855436074,0.16482666061626705
Kpna3,Importin subunit alpha-4,1.3767555848647453,1.1398512163840984,0.7008329495143407,1.0829180798350024,0.3434856430000423,1.2583034006244218,0.11845218424032344,0.7090788907831285,0.3019283345668616
Kpna6,Importin subunit alpha-7,0.3009202658829084,0.004639610373226594,0.020180254617447983,0.07650763482453997,,0.15277993812806748,0.14814032775484087,0.04834394472099397,0.028163690103545993
Capn1,Calpain-1 catalytic subunit,0.43566286449599295,0.3603625368977828,0.6589433184128782,0.3686589240963004,0.09220007325573822,0.3980127006968879,0.037650163799105074,0.37326743858830563,0.23139490816520975
Abcc1,Multidrug resistance-associated protein 1,1.142006988100722,0.862102972865949,0.40163329743799625,0.1738683186352438,0.3879975509697095,1.0020549804833354,0.13995200761738652,0.32116638901431654,0.10430412119849514
Anp32a,Acidic leucine-rich nuclear phosphoprotein 32 family member A,7.949542976581554,7.900255698324314,6.127425576224178,6.664600744803366,5.335955950708376,7.924899337452935,0.02464363912862,6.042660757245307,0.5457185190928378
Exoc4,Exocyst complex component 4,5.459554196352276,6.287022984696965,5.974033304328862,6.073733030744394,3.6603609189927484,5.87328859052462,0.4137343941723448,5.236042418022001,1.114918277617733
Hax1,HCLS1-associated protein X-1,0.929975784801977,1.1570038349879552,1.128004181324652,0.9808541532318117,,1.043489809894966,0.11351402509298913,1.0544291672782318,0.07357501404642014
Sult2b1,Isoform 2 of Sulfotransferase 2B1,1.1778920390603667,1.4261502285863166,,1.1444858263645628,,1.3020211338233416,0.12412909476297496,1.1444858263645628,0.0
Pld3,5'-3' exonuclease PLD3,2.53057638152454,2.1928594629494165,0.640760309399822,2.080883644279759,1.1537306878459537,2.361717922236978,0.1688584592875617,1.2917915471751782,0.5959778550558573
Dhodh,"Dihydroorotate dehydrogenase (quinone), mitochondrial",0.7596258853007409,0.5661255449292223,0.9288620614671627,0.5085983874418153,,0.6628757151149816,0.09675017018575932,0.718730224454489,0.21013183701267368
Rnf5,E3 ubiquitin-protein ligase RNF5,1.1267139801265798,1.1750352101983998,,1.1518212639942536,,1.15087459516249,0.02416061503591005,1.1518212639942536,0.0
Atf6b,Cyclic AMP-dependent transcription factor ATF-6 beta,,,,,,,,,
Ech1,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",0.944606311448125,0.39811927211806464,0.49362725037924143,0.8693891163206562,0.2265883609444219,0.6713627917830949,0.2732435196650302,0.5298682425481065,0.2636705771894191
Fkbp8,Isoform 2 of Peptidyl-prolyl cis-trans isomerase FKBP8,0.38705201416379237,0.4337938051474836,0.8939975368409355,0.30956238107755807,0.6002404529141162,0.410422909655638,0.023370895491845622,0.6012667902775366,0.23859575694652588
Stx1a,Syntaxin-1A,0.340416305658975,0.5235638094491077,0.7073136126755506,0.45489990406554465,0.852717284197544,0.4319900575540414,0.09157375189506636,0.6716436003128797,0.16435516282375948
Rabep1,Isoform 3 of Rab GTPase-binding effector protein 1,0.7521586121808003,0.6769867701370066,0.8333396770459774,0.6679763475708227,1.1801889196050057,0.7145726911589034,0.03758592102189684,0.8938349814072687,0.2134403759441845
Cd151,CD151 antigen,0.9001576341253668,0.6342969508928725,0.7569387268867561,0.3959745867582259,,0.7672272925091197,0.13293034161624712,0.576456656822491,0.18048207006426512
